sale_price,created_at,category,gender,hour,day_type
5.5,2025-07-17 06:43:33+00:00,Socks & Hosiery,F,6,Weekday
5.5,2023-12-12 01:01:44+00:00,Socks & Hosiery,F,1,Weekday
5.5,2024-05-28 17:52:16+00:00,Socks & Hosiery,F,17,Weekday
5.5,2023-10-30 06:29:14+00:00,Socks & Hosiery,F,6,Weekday
5.5,2026-03-07 03:01:14.430516+00:00,Leggings,F,3,Weekend
5.5,2026-01-18 01:44:06+00:00,Socks & Hosiery,F,1,Weekend
5.5,2020-02-01 19:02:16+00:00,Leggings,F,19,Weekend
5.5,2025-10-31 23:24:24+00:00,Socks & Hosiery,F,23,Weekday
5.5,2025-12-10 08:54:23+00:00,Socks & Hosiery,F,8,Weekday
5.5,2025-02-27 14:27:07+00:00,Socks & Hosiery,F,14,Weekday
5.5,2025-09-15 00:15:24+00:00,Socks & Hosiery,F,0,Weekday
5.5,2025-12-07 08:55:37+00:00,Leggings,F,8,Weekend
5.5,2023-06-17 20:15:08+00:00,Leggings,F,20,Weekend
5.5,2026-02-22 10:44:17+00:00,Socks & Hosiery,F,10,Weekend
5.5,2023-09-08 05:52:37+00:00,Socks & Hosiery,F,5,Weekday
5.5,2026-02-02 04:42:45+00:00,Socks & Hosiery,F,4,Weekday
5.5,2022-12-08 16:59:32+00:00,Socks & Hosiery,F,16,Weekday
5.5,2026-02-26 01:11:35+00:00,Leggings,F,1,Weekday
5.5,2024-04-29 07:19:36+00:00,Socks & Hosiery,F,7,Weekday
5.5,2022-03-28 10:25:48+00:00,Socks & Hosiery,F,10,Weekday
5.5,2025-07-03 13:59:08+00:00,Socks & Hosiery,F,13,Weekday
5.550000190734863,2020-12-26 08:49:58+00:00,Accessories,F,8,Weekend
5.550000190734863,2024-04-03 03:57:37+00:00,Accessories,F,3,Weekday
5.550000190734863,2021-06-02 11:48:08+00:00,Accessories,F,11,Weekday
5.550000190734863,2020-03-28 02:38:13+00:00,Accessories,F,2,Weekend
5.550000190734863,2025-05-29 04:05:22+00:00,Accessories,F,4,Weekday
5.550000190734863,2025-10-30 05:24:39+00:00,Accessories,F,5,Weekday
5.550000190734863,2024-12-02 02:04:33+00:00,Accessories,F,2,Weekday
5.550000190734863,2024-05-08 18:17:06+00:00,Accessories,F,18,Weekday
5.590000152587891,2025-11-08 05:42:31+00:00,Socks,M,5,Weekend
5.590000152587891,2026-02-06 06:26:10+00:00,Socks,M,6,Weekday
5.590000152587891,2025-03-03 02:14:12+00:00,Socks,M,2,Weekday
5.590000152587891,2025-04-03 05:27:05+00:00,Socks,M,5,Weekday
5.590000152587891,2020-09-18 10:49:34+00:00,Socks,M,10,Weekday
5.590000152587891,2020-10-05 07:51:10+00:00,Socks,M,7,Weekday
5.590000152587891,2025-11-03 22:17:43+00:00,Active,M,22,Weekday
5.590000152587891,2021-04-25 11:12:01+00:00,Active,M,11,Weekend
5.590000152587891,2023-11-25 04:51:09+00:00,Socks,M,4,Weekend
5.590000152587891,2026-03-01 16:56:42.316299+00:00,Active,M,16,Weekend
5.590000152587891,2025-11-01 12:57:39+00:00,Socks,M,12,Weekend
5.590000152587891,2025-11-05 17:58:21+00:00,Active,M,17,Weekday
5.590000152587891,2023-01-17 05:46:05+00:00,Socks,M,5,Weekday
5.590000152587891,2023-05-20 07:51:23+00:00,Active,M,7,Weekend
5.590000152587891,2025-03-22 12:44:58+00:00,Active,M,12,Weekend
5.590000152587891,2025-11-22 17:24:33+00:00,Active,M,17,Weekend
5.599999904632568,2021-12-09 20:20:26+00:00,Intimates,F,20,Weekday
5.599999904632568,2025-03-27 18:27:38+00:00,Intimates,F,18,Weekday
5.630000114440918,2026-03-03 03:27:58.334492+00:00,Accessories,M,3,Weekday
5.630000114440918,2023-06-08 09:42:04+00:00,Accessories,M,9,Weekday
5.630000114440918,2024-03-25 09:08:35+00:00,Accessories,M,9,Weekday
5.630000114440918,2025-05-17 03:49:49+00:00,Accessories,M,3,Weekend
5.630000114440918,2023-11-25 03:15:17+00:00,Accessories,M,3,Weekend
5.630000114440918,2024-04-04 23:13:34+00:00,Accessories,M,23,Weekday
5.639999866485596,2025-12-28 18:23:25+00:00,Accessories,F,18,Weekend
5.639999866485596,2024-03-30 05:40:43+00:00,Accessories,F,5,Weekend
5.639999866485596,2025-08-08 16:03:36+00:00,Accessories,F,16,Weekday
5.639999866485596,2024-08-01 03:22:54+00:00,Accessories,F,3,Weekday
5.639999866485596,2026-02-03 14:35:47+00:00,Accessories,F,14,Weekday
5.690000057220459,2026-03-06 08:37:18+00:00,Accessories,F,8,Weekday
5.690000057220459,2025-09-03 02:32:47+00:00,Accessories,F,2,Weekday
5.690000057220459,2024-08-17 09:18:56+00:00,Accessories,F,9,Weekend
5.690000057220459,2024-01-10 08:13:41+00:00,Accessories,F,8,Weekday
5.690000057220459,2021-07-16 19:28:01+00:00,Accessories,F,19,Weekday
5.690000057220459,2024-06-04 04:42:52+00:00,Accessories,F,4,Weekday
5.690000057220459,2025-08-06 08:49:44+00:00,Accessories,F,8,Weekday
5.760000228881836,2022-10-22 01:57:42+00:00,Intimates,F,1,Weekend
5.760000228881836,2026-03-06 02:43:49.442568+00:00,Intimates,F,2,Weekday
5.760000228881836,2023-06-25 16:44:17+00:00,Intimates,F,16,Weekend
5.760000228881836,2026-02-18 16:37:21+00:00,Intimates,F,16,Weekday
5.760000228881836,2025-11-07 23:50:47+00:00,Intimates,F,23,Weekday
5.760000228881836,2026-01-15 22:02:34+00:00,Intimates,F,22,Weekday
5.760000228881836,2026-03-02 23:44:43.107142+00:00,Intimates,F,23,Weekday
5.78000020980835,2025-04-18 22:14:44+00:00,Plus,F,22,Weekday
5.78000020980835,2023-09-15 10:36:04+00:00,Plus,F,10,Weekday
5.78000020980835,2025-11-25 19:08:47+00:00,Plus,F,19,Weekday
5.78000020980835,2026-02-24 23:19:45+00:00,Plus,F,23,Weekday
5.78000020980835,2020-11-06 11:22:30+00:00,Plus,F,11,Weekday
5.78000020980835,2019-06-23 08:45:09+00:00,Plus,F,8,Weekend
5.78000020980835,2023-03-16 14:06:15+00:00,Plus,F,14,Weekday
5.78000020980835,2026-03-05 16:54:14.363820+00:00,Plus,F,16,Weekday
5.78000020980835,2024-10-02 14:14:03+00:00,Plus,F,14,Weekday
5.829999923706056,2026-03-03 18:54:51.616871+00:00,Accessories,M,18,Weekday
5.829999923706056,2024-11-14 17:15:39+00:00,Accessories,F,17,Weekday
5.829999923706056,2025-07-24 15:03:44+00:00,Accessories,M,15,Weekday
5.829999923706056,2024-02-05 06:08:39+00:00,Plus,F,6,Weekday
5.829999923706056,2024-02-17 15:25:11+00:00,Accessories,F,15,Weekend
5.829999923706056,2023-04-19 06:44:48+00:00,Plus,F,6,Weekday
5.829999923706056,2022-09-20 07:15:38+00:00,Accessories,F,7,Weekday
5.829999923706056,2022-03-01 15:10:43+00:00,Accessories,F,15,Weekday
5.829999923706056,2022-02-17 10:11:02+00:00,Accessories,M,10,Weekday
5.829999923706056,2025-04-19 02:15:10+00:00,Plus,F,2,Weekend
5.829999923706056,2025-06-05 07:17:30+00:00,Accessories,M,7,Weekday
5.829999923706056,2025-10-22 10:27:39+00:00,Plus,F,10,Weekday
5.829999923706056,2023-01-19 17:28:17+00:00,Plus,F,17,Weekday
5.869999885559082,2025-08-19 11:04:12+00:00,Accessories,F,11,Weekday
5.869999885559082,2025-12-31 00:39:50+00:00,Accessories,F,0,Weekday
5.869999885559082,2024-02-09 14:31:41+00:00,Accessories,F,14,Weekday
5.869999885559082,2024-05-08 03:40:14+00:00,Accessories,F,3,Weekday
5.869999885559082,2025-12-07 00:15:23+00:00,Accessories,F,0,Weekend
5.869999885559082,2023-01-21 12:11:31+00:00,Accessories,F,12,Weekend
5.900000095367432,2023-07-05 19:42:16+00:00,Leggings,F,19,Weekday
5.900000095367432,2022-05-27 04:37:16+00:00,Leggings,F,4,Weekday
5.900000095367432,2022-10-29 03:53:22+00:00,Leggings,F,3,Weekend
5.900000095367432,2025-08-04 13:31:15+00:00,Leggings,F,13,Weekday
5.900000095367432,2024-11-23 23:18:36+00:00,Leggings,F,23,Weekend
5.900000095367432,2024-12-21 12:46:09+00:00,Leggings,F,12,Weekend
5.900000095367432,2024-09-22 18:34:27+00:00,Leggings,F,18,Weekend
5.900000095367432,2024-10-24 09:28:47+00:00,Leggings,F,9,Weekday
5.900000095367432,2023-12-09 22:46:46+00:00,Intimates,F,22,Weekend
5.900000095367432,2023-12-27 20:43:54+00:00,Leggings,F,20,Weekday
5.900000095367432,2025-02-19 05:02:47+00:00,Leggings,F,5,Weekday
5.900000095367432,2022-07-24 11:50:25+00:00,Leggings,F,11,Weekend
5.900000095367432,2025-06-19 09:54:21+00:00,Leggings,F,9,Weekday
5.900000095367432,2023-01-29 04:35:09+00:00,Leggings,F,4,Weekend
5.900000095367432,2024-11-06 12:44:25+00:00,Leggings,F,12,Weekday
5.900000095367432,2025-07-29 15:57:20+00:00,Leggings,F,15,Weekday
5.900000095367432,2023-04-13 01:06:22+00:00,Leggings,F,1,Weekday
5.900000095367432,2025-02-17 08:15:52+00:00,Intimates,F,8,Weekday
5.900000095367432,2025-07-02 11:27:57+00:00,Leggings,F,11,Weekday
5.900000095367432,2022-05-12 23:04:04+00:00,Intimates,F,23,Weekday
5.900000095367432,2026-01-08 14:24:22+00:00,Leggings,F,14,Weekday
5.900000095367432,2023-10-10 18:40:03+00:00,Leggings,F,18,Weekday
5.900000095367432,2025-08-02 13:05:41+00:00,Intimates,F,13,Weekend
5.900000095367432,2025-05-09 16:26:13+00:00,Leggings,F,16,Weekday
5.900000095367432,2025-03-23 04:29:59+00:00,Leggings,F,4,Weekend
5.900000095367432,2025-06-26 08:10:03+00:00,Leggings,F,8,Weekday
5.900000095367432,2022-01-09 22:37:21+00:00,Leggings,F,22,Weekend
5.929999828338623,2025-08-02 09:08:25+00:00,Intimates,F,9,Weekend
5.929999828338623,2023-05-10 19:25:43+00:00,Intimates,F,19,Weekday
5.929999828338623,2023-03-11 21:46:08+00:00,Intimates,F,21,Weekend
5.929999828338623,2025-10-19 03:50:45+00:00,Intimates,F,3,Weekend
5.929999828338623,2022-07-01 13:12:47+00:00,Intimates,F,13,Weekday
5.929999828338623,2024-01-19 07:19:44+00:00,Intimates,F,7,Weekday
5.929999828338623,2023-06-26 23:05:44+00:00,Intimates,F,23,Weekday
5.940000057220459,2024-12-06 02:15:39+00:00,Socks & Hosiery,F,2,Weekday
5.940000057220459,2026-03-03 19:35:11.522286+00:00,Socks & Hosiery,F,19,Weekday
5.940000057220459,2025-12-08 02:19:55+00:00,Socks & Hosiery,F,2,Weekday
5.940000057220459,2024-11-22 18:36:51+00:00,Socks & Hosiery,F,18,Weekday
5.940000057220459,2026-01-16 11:20:23+00:00,Socks & Hosiery,F,11,Weekday
5.940000057220459,2023-03-14 07:47:12+00:00,Socks & Hosiery,F,7,Weekday
5.940000057220459,2022-12-27 14:42:21+00:00,Socks & Hosiery,F,14,Weekday
5.940000057220459,2024-12-01 08:56:40+00:00,Socks & Hosiery,F,8,Weekend
5.940000057220459,2024-03-10 17:20:59+00:00,Socks & Hosiery,F,17,Weekend
5.940000057220459,2022-09-07 17:11:06+00:00,Socks & Hosiery,F,17,Weekday
5.940000057220459,2020-02-20 01:13:20+00:00,Socks & Hosiery,F,1,Weekday
5.940000057220459,2026-03-01 18:16:28+00:00,Socks & Hosiery,F,18,Weekend
5.940000057220459,2024-12-26 16:01:56+00:00,Socks & Hosiery,F,16,Weekday
5.949999809265137,2025-03-27 22:01:32+00:00,Accessories,F,22,Weekday
5.949999809265137,2025-09-23 16:07:57+00:00,Socks,M,16,Weekday
5.949999809265137,2025-12-29 11:15:45+00:00,Socks,M,11,Weekday
5.949999809265137,2023-12-07 14:17:47+00:00,Socks,M,14,Weekday
5.949999809265137,2025-02-10 05:25:00+00:00,Plus,F,5,Weekday
5.949999809265137,2026-01-28 19:38:08+00:00,Swim,F,19,Weekday
5.949999809265137,2023-09-17 21:14:55+00:00,Socks & Hosiery,F,21,Weekend
5.949999809265137,2024-05-08 22:31:10+00:00,Socks,M,22,Weekday
5.949999809265137,2026-01-29 05:12:08+00:00,Socks,M,5,Weekday
5.949999809265137,2026-01-01 09:44:01+00:00,Socks,M,9,Weekday
5.949999809265137,2026-01-27 13:18:14+00:00,Accessories,M,13,Weekday
5.949999809265137,2024-03-11 15:31:40+00:00,Swim,F,15,Weekday
5.949999809265137,2022-12-09 22:51:11+00:00,Plus,F,22,Weekday
5.949999809265137,2024-07-02 07:18:47+00:00,Socks & Hosiery,F,7,Weekday
5.949999809265137,2023-08-09 00:07:08+00:00,Socks & Hosiery,F,0,Weekday
5.949999809265137,2025-02-16 06:36:01+00:00,Socks,M,6,Weekend
5.949999809265137,2024-10-27 02:51:18+00:00,Socks,M,2,Weekend
5.949999809265137,2026-03-06 09:51:48.916073+00:00,Socks,M,9,Weekday
5.949999809265137,2024-06-10 14:02:56+00:00,Intimates,F,14,Weekday
5.949999809265137,2024-08-14 10:31:48+00:00,Socks,M,10,Weekday
5.949999809265137,2025-11-01 12:52:15+00:00,Accessories,M,12,Weekend
5.949999809265137,2021-03-13 14:32:57+00:00,Socks & Hosiery,F,14,Weekend
5.949999809265137,2022-03-28 12:09:12+00:00,Socks,M,12,Weekday
5.949999809265137,2025-11-21 05:26:21+00:00,Socks,M,5,Weekday
5.949999809265137,2025-11-04 00:12:36+00:00,Socks,M,0,Weekday
5.949999809265137,2026-01-25 06:10:38+00:00,Accessories,M,6,Weekend
5.949999809265137,2025-03-21 23:18:05+00:00,Socks,M,23,Weekday
5.949999809265137,2022-12-13 16:52:19+00:00,Swim,F,16,Weekday
5.949999809265137,2023-05-28 05:53:32+00:00,Accessories,M,5,Weekend
5.949999809265137,2022-11-11 14:48:16+00:00,Socks,M,14,Weekday
5.949999809265137,2023-01-28 14:57:05+00:00,Socks,M,14,Weekend
5.949999809265137,2025-09-20 01:54:51+00:00,Swim,F,1,Weekend
5.949999809265137,2024-04-04 06:07:50+00:00,Socks,M,6,Weekday
5.949999809265137,2024-02-20 13:17:09+00:00,Accessories,M,13,Weekday
5.949999809265137,2024-08-20 09:00:02+00:00,Socks,M,9,Weekday
5.949999809265137,2020-04-10 05:37:03+00:00,Accessories,F,5,Weekday
5.949999809265137,2021-08-01 08:23:13+00:00,Accessories,F,8,Weekend
5.949999809265137,2026-02-08 15:23:03+00:00,Accessories,M,15,Weekend
5.949999809265137,2026-01-22 15:46:20+00:00,Socks,M,15,Weekday
5.949999809265137,2026-02-01 09:04:10+00:00,Accessories,M,9,Weekend
5.949999809265137,2025-09-11 13:06:32+00:00,Accessories,M,13,Weekday
5.949999809265137,2021-11-01 16:26:55+00:00,Accessories,M,16,Weekday
5.949999809265137,2025-10-02 05:35:41+00:00,Socks,M,5,Weekday
5.949999809265137,2023-11-01 09:53:58+00:00,Socks,M,9,Weekday
5.949999809265137,2025-04-15 02:06:36+00:00,Accessories,M,2,Weekday
5.949999809265137,2026-01-18 17:20:47+00:00,Accessories,F,17,Weekend
5.949999809265137,2025-12-07 13:55:16+00:00,Plus,F,13,Weekend
5.949999809265137,2025-12-31 22:00:53+00:00,Socks,M,22,Weekday
5.949999809265137,2026-03-06 03:20:32+00:00,Socks,M,3,Weekday
5.949999809265137,2026-03-01 08:49:20.384994+00:00,Accessories,F,8,Weekend
5.949999809265137,2025-01-03 13:42:28+00:00,Accessories,F,13,Weekday
5.949999809265137,2021-11-04 08:36:54+00:00,Swim,F,8,Weekday
5.949999809265137,2024-07-20 05:47:00+00:00,Socks,M,5,Weekend
5.949999809265137,2025-02-13 05:24:01+00:00,Accessories,M,5,Weekday
5.949999809265137,2024-05-06 15:34:46+00:00,Swim,F,15,Weekday
5.949999809265137,2023-06-06 02:12:48+00:00,Socks,M,2,Weekday
5.949999809265137,2026-01-26 12:59:30+00:00,Socks,M,12,Weekday
5.949999809265137,2022-09-14 05:46:24+00:00,Socks,M,5,Weekday
5.949999809265137,2024-01-19 19:38:22+00:00,Swim,F,19,Weekday
5.949999809265137,2025-01-18 22:33:19+00:00,Socks,M,22,Weekend
5.949999809265137,2025-12-19 08:21:47+00:00,Accessories,M,8,Weekday
5.949999809265137,2022-08-21 16:42:11+00:00,Socks & Hosiery,F,16,Weekend
5.949999809265137,2021-05-01 22:26:42+00:00,Plus,F,22,Weekend
5.949999809265137,2025-12-02 05:24:26+00:00,Accessories,M,5,Weekday
5.949999809265137,2023-07-30 11:23:28+00:00,Socks,M,11,Weekend
5.949999809265137,2022-10-24 16:54:24+00:00,Socks,M,16,Weekday
5.949999809265137,2026-02-10 01:41:58+00:00,Socks,M,1,Weekday
5.949999809265137,2026-01-28 02:20:17+00:00,Accessories,M,2,Weekday
5.980000019073486,2026-02-24 08:46:59+00:00,Maternity,F,8,Weekday
5.980000019073486,2020-10-01 02:20:05+00:00,Plus,F,2,Weekday
5.980000019073486,2024-11-10 22:39:28+00:00,Accessories,M,22,Weekend
5.980000019073486,2026-01-17 21:23:29+00:00,Accessories,M,21,Weekend
5.980000019073486,2024-11-19 22:15:41+00:00,Maternity,F,22,Weekday
5.980000019073486,2025-10-23 19:28:42+00:00,Accessories,M,19,Weekday
5.980000019073486,2026-03-07 06:18:32+00:00,Maternity,F,6,Weekend
5.980000019073486,2024-03-20 08:08:48+00:00,Accessories,M,8,Weekday
5.980000019073486,2022-06-29 01:47:31+00:00,Maternity,F,1,Weekday
5.980000019073486,2025-10-03 17:21:45+00:00,Accessories,F,17,Weekday
5.980000019073486,2026-03-06 05:20:57.793551+00:00,Accessories,F,5,Weekday
5.980000019073486,2025-10-05 05:58:58+00:00,Maternity,F,5,Weekend
5.980000019073486,2026-03-02 02:57:01+00:00,Accessories,F,2,Weekday
5.980000019073486,2024-11-06 15:30:47+00:00,Plus,F,15,Weekday
5.980000019073486,2026-02-25 16:30:35+00:00,Accessories,F,16,Weekday
5.980000019073486,2022-01-06 07:11:21+00:00,Accessories,F,7,Weekday
5.980000019073486,2025-08-08 09:39:38+00:00,Accessories,M,9,Weekday
5.980000019073486,2025-11-27 20:51:01+00:00,Maternity,F,20,Weekday
5.980000019073486,2025-05-16 23:52:21+00:00,Accessories,F,23,Weekday
5.980000019073486,2025-08-28 15:51:16+00:00,Accessories,M,15,Weekday
5.980000019073486,2021-09-02 05:21:19+00:00,Accessories,M,5,Weekday
5.980000019073486,2022-09-23 12:15:20+00:00,Accessories,M,12,Weekday
5.980000019073486,2025-03-03 01:37:22+00:00,Accessories,M,1,Weekday
5.980000019073486,2021-09-29 05:39:36+00:00,Accessories,F,5,Weekday
5.980000019073486,2025-10-20 12:53:45+00:00,Accessories,F,12,Weekday
5.980000019073486,2024-11-19 12:52:44+00:00,Accessories,M,12,Weekday
5.989999771118164,2024-12-19 05:52:15+00:00,Accessories,F,5,Weekday
5.989999771118164,2026-03-07 06:50:35+00:00,Leggings,F,6,Weekend
5.989999771118164,2023-07-22 20:16:26+00:00,Socks & Hosiery,F,20,Weekend
5.989999771118164,2025-07-08 00:54:10+00:00,Accessories,M,0,Weekday
5.989999771118164,2021-11-30 08:43:26+00:00,Sweaters,F,8,Weekday
5.989999771118164,2021-02-23 16:02:37+00:00,Socks & Hosiery,F,16,Weekday
5.989999771118164,2022-12-27 17:30:44+00:00,Accessories,M,17,Weekday
5.989999771118164,2022-03-04 21:43:11+00:00,Leggings,F,21,Weekday
5.989999771118164,2025-10-20 11:57:10+00:00,Socks & Hosiery,F,11,Weekday
5.989999771118164,2022-02-18 03:06:38+00:00,Accessories,M,3,Weekday
5.989999771118164,2026-01-29 11:51:12+00:00,Plus,F,11,Weekday
5.989999771118164,2023-08-27 12:14:05+00:00,Leggings,F,12,Weekend
5.989999771118164,2019-10-07 22:52:18+00:00,Tops & Tees,M,22,Weekday
5.989999771118164,2023-04-25 04:16:34+00:00,Socks & Hosiery,F,4,Weekday
5.989999771118164,2025-04-08 06:50:30+00:00,Tops & Tees,M,6,Weekday
5.989999771118164,2025-09-27 08:58:49+00:00,Underwear,M,8,Weekend
5.989999771118164,2026-02-03 11:33:30+00:00,Socks & Hosiery,F,11,Weekday
5.989999771118164,2021-10-09 06:27:29+00:00,Accessories,F,6,Weekend
5.989999771118164,2025-04-28 23:25:31+00:00,Socks,M,23,Weekday
5.989999771118164,2025-07-29 05:27:10+00:00,Swim,F,5,Weekday
5.989999771118164,2024-09-05 07:10:05+00:00,Accessories,M,7,Weekday
5.989999771118164,2025-03-26 06:43:26+00:00,Accessories,M,6,Weekday
5.989999771118164,2026-02-28 03:27:35+00:00,Accessories,F,3,Weekend
5.989999771118164,2024-07-09 15:58:17+00:00,Leggings,F,15,Weekday
5.989999771118164,2026-02-08 18:48:54+00:00,Accessories,F,18,Weekend
5.989999771118164,2026-02-06 18:24:19+00:00,Accessories,F,18,Weekday
5.989999771118164,2025-02-14 16:03:20+00:00,Leggings,F,16,Weekday
5.989999771118164,2020-11-15 15:16:13+00:00,Accessories,M,15,Weekend
5.989999771118164,2025-07-02 18:22:08+00:00,Accessories,M,18,Weekday
5.989999771118164,2025-07-11 22:44:03+00:00,Swim,F,22,Weekday
5.989999771118164,2024-04-30 10:10:45+00:00,Accessories,F,10,Weekday
5.989999771118164,2020-11-11 08:37:38+00:00,Socks & Hosiery,F,8,Weekday
5.989999771118164,2025-09-13 08:08:49+00:00,Socks,M,8,Weekend
5.989999771118164,2025-04-12 19:18:18+00:00,Accessories,F,19,Weekend
5.989999771118164,2022-06-27 14:29:25+00:00,Sweaters,F,14,Weekday
5.989999771118164,2025-11-10 17:38:47+00:00,Plus,F,17,Weekday
5.989999771118164,2026-02-22 23:35:34+00:00,Plus,F,23,Weekend
5.989999771118164,2025-12-18 04:10:56+00:00,Accessories,F,4,Weekday
5.989999771118164,2022-04-15 19:33:49+00:00,Swim,F,19,Weekday
5.989999771118164,2023-02-20 12:19:47+00:00,Leggings,F,12,Weekday
5.989999771118164,2021-10-07 04:18:07+00:00,Leggings,F,4,Weekday
5.989999771118164,2024-12-21 10:15:47+00:00,Leggings,F,10,Weekend
5.989999771118164,2023-06-13 15:22:18+00:00,Accessories,M,15,Weekday
5.989999771118164,2025-08-04 17:09:17+00:00,Accessories,F,17,Weekday
5.989999771118164,2025-09-01 04:59:49+00:00,Socks,M,4,Weekday
5.989999771118164,2021-03-01 11:41:55+00:00,Socks & Hosiery,F,11,Weekday
5.989999771118164,2025-04-12 17:19:15+00:00,Socks,M,17,Weekend
5.989999771118164,2026-02-18 06:50:33+00:00,Plus,F,6,Weekday
5.989999771118164,2024-10-28 10:58:40+00:00,Leggings,F,10,Weekday
5.989999771118164,2026-01-28 17:19:09+00:00,Socks & Hosiery,F,17,Weekday
5.989999771118164,2024-11-04 09:44:05+00:00,Accessories,M,9,Weekday
5.989999771118164,2022-03-05 20:23:40+00:00,Leggings,F,20,Weekend
5.989999771118164,2024-11-29 22:36:40+00:00,Underwear,M,22,Weekday
5.989999771118164,2026-02-28 12:51:02+00:00,Socks,M,12,Weekend
5.989999771118164,2025-03-12 17:40:08+00:00,Socks & Hosiery,F,17,Weekday
5.989999771118164,2025-04-25 06:20:21+00:00,Accessories,F,6,Weekday
5.989999771118164,2025-07-09 22:52:16+00:00,Accessories,M,22,Weekday
5.989999771118164,2021-05-26 06:35:20+00:00,Leggings,F,6,Weekday
5.989999771118164,2025-05-16 08:40:38+00:00,Plus,F,8,Weekday
5.989999771118164,2023-03-23 10:59:01+00:00,Accessories,F,10,Weekday
5.989999771118164,2022-12-24 22:42:31+00:00,Accessories,M,22,Weekend
5.989999771118164,2020-05-13 22:42:18+00:00,Tops & Tees,M,22,Weekday
5.989999771118164,2025-11-17 22:00:39+00:00,Accessories,M,22,Weekday
5.989999771118164,2023-05-24 21:15:01+00:00,Socks & Hosiery,F,21,Weekday
5.989999771118164,2026-01-19 14:59:40+00:00,Accessories,F,14,Weekday
5.989999771118164,2022-08-22 12:12:31+00:00,Tops & Tees,M,12,Weekday
5.989999771118164,2023-02-20 16:43:58+00:00,Accessories,F,16,Weekday
5.989999771118164,2020-03-27 14:08:55+00:00,Socks & Hosiery,F,14,Weekday
5.989999771118164,2024-07-31 01:54:51+00:00,Accessories,F,1,Weekday
5.989999771118164,2025-12-15 20:39:24+00:00,Tops & Tees,M,20,Weekday
5.989999771118164,2025-02-12 20:34:39+00:00,Socks,M,20,Weekday
5.989999771118164,2024-08-03 07:43:39+00:00,Accessories,M,7,Weekend
5.989999771118164,2022-06-03 13:24:31+00:00,Accessories,F,13,Weekday
5.989999771118164,2024-07-06 04:52:45+00:00,Socks,M,4,Weekend
5.989999771118164,2023-07-29 00:39:02+00:00,Socks & Hosiery,F,0,Weekend
5.989999771118164,2025-07-29 08:41:18+00:00,Socks & Hosiery,F,8,Weekday
5.989999771118164,2025-10-19 04:15:54+00:00,Leggings,F,4,Weekend
5.989999771118164,2025-08-26 02:25:17+00:00,Accessories,F,2,Weekday
5.989999771118164,2026-02-05 11:36:44+00:00,Socks & Hosiery,F,11,Weekday
5.989999771118164,2025-02-05 19:24:51+00:00,Leggings,F,19,Weekday
5.989999771118164,2024-11-08 04:49:55+00:00,Accessories,F,4,Weekday
5.989999771118164,2023-05-19 16:47:06+00:00,Socks,M,16,Weekday
5.989999771118164,2025-04-01 22:41:33+00:00,Accessories,F,22,Weekday
5.989999771118164,2023-10-01 16:22:38+00:00,Leggings,F,16,Weekend
5.989999771118164,2025-03-14 02:35:32+00:00,Socks,M,2,Weekday
5.989999771118164,2026-02-16 05:36:13+00:00,Swim,F,5,Weekday
5.989999771118164,2022-09-22 11:25:02+00:00,Socks & Hosiery,F,11,Weekday
5.989999771118164,2025-11-06 10:42:38+00:00,Leggings,F,10,Weekday
5.989999771118164,2023-05-22 15:07:41+00:00,Accessories,F,15,Weekday
5.989999771118164,2025-07-04 06:23:12+00:00,Accessories,F,6,Weekday
5.989999771118164,2026-01-02 14:06:31+00:00,Tops & Tees,M,14,Weekday
5.989999771118164,2023-09-19 17:56:03+00:00,Socks,M,17,Weekday
5.989999771118164,2025-06-27 09:06:14+00:00,Leggings,F,9,Weekday
5.989999771118164,2023-11-21 12:38:43+00:00,Sweaters,F,12,Weekday
5.989999771118164,2024-02-05 03:25:55+00:00,Leggings,F,3,Weekday
5.989999771118164,2023-02-02 15:43:39+00:00,Leggings,F,15,Weekday
5.989999771118164,2025-11-15 05:03:55+00:00,Accessories,F,5,Weekend
5.989999771118164,2026-01-25 08:52:35+00:00,Tops & Tees,M,8,Weekend
5.989999771118164,2025-01-21 09:54:59+00:00,Socks,M,9,Weekday
5.989999771118164,2025-11-04 02:07:15+00:00,Leggings,F,2,Weekday
5.989999771118164,2023-01-24 08:40:14+00:00,Tops & Tees,M,8,Weekday
5.989999771118164,2021-06-17 17:14:17+00:00,Leggings,F,17,Weekday
5.989999771118164,2026-01-08 18:35:41+00:00,Accessories,F,18,Weekday
5.989999771118164,2023-07-26 08:36:08+00:00,Socks & Hosiery,F,8,Weekday
5.989999771118164,2023-07-26 17:14:56+00:00,Socks & Hosiery,F,17,Weekday
5.989999771118164,2025-08-23 01:55:05+00:00,Accessories,F,1,Weekend
5.989999771118164,2025-09-29 21:43:57+00:00,Accessories,M,21,Weekday
5.989999771118164,2024-10-25 09:38:47+00:00,Accessories,F,9,Weekday
5.989999771118164,2024-08-20 21:38:50+00:00,Accessories,F,21,Weekday
5.989999771118164,2023-11-13 11:45:07+00:00,Accessories,F,11,Weekday
5.989999771118164,2024-04-25 05:08:48+00:00,Socks & Hosiery,F,5,Weekday
5.989999771118164,2023-01-27 09:28:45+00:00,Tops & Tees,M,9,Weekday
5.989999771118164,2025-04-06 15:11:41+00:00,Underwear,M,15,Weekend
